,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
1731,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,123,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,24,12,12,0,3.83,3.75,3.67,3.83,4.58,4.83,4.0,t,74.77534246575343,74.77534246575343,34.838070391131744,3.0,7.0,2.11,54,80,352,71.72876712328767,96.43835616438356,1 bath,10.682191780821919,2.3333333333333335,0.0,46.59031873653716
1732,"Antwerp, Belgium",response not available,95.51634665282823,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,30,90,t,0,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,45.0,45.0,0.0,1.0,1.0,0.6,26,26,26,3.2054794520547945,7.123287671232877,1 bath,45.0,1.0,0.0,0.0
1733,host location not available,within a day,50.0,89.0,f,host neighbourhood not available,1,['phone'],t,"Antwerpen, Vlaams Gewest, Belgium",Private room in condo,Private room,1.0,2,125,t,0,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,56.13972602739726,56.13972602739726,1.808005680333282,1.0,3.0,0.33,26,53,143,21.986301369863014,39.178082191780824,1 shared bath,18.71324200913242,3.0,0.0,3.2205459632114
1734,"Antwerp, Belgium",within an hour,100.0,98.0,f,host neighbourhood not available,10,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,5,365,t,0,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,143.21917808219177,143.21917808219177,7.475686920075714,2.0,3.0,0.39,10,40,40,14.794520547945206,10.95890410958904,1 bath,47.73972602739726,1.5,0.0,5.219752703639666
1735,"Antwerp, Belgium",within a day,100.0,50.0,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire townhouse,Entire home/apt,2.0,3,20,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,47.12328767123287,47.12328767123287,1.978908050822813,2.0,3.0,0.19,6,36,36,4.438356164383562,9.863013698630137,2 baths,15.707762557077624,1.5,0.0,4.199426968315853
1736,"Antwerp, Belgium",within a day,100.0,0.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,28,365,t,0,0,0,0,4.657249488752556,4.733232271325797,4.655092497430628,4.79267214799589,4.81198869475848,4.753273381294964,4.650775950668037,t,25.986301369863014,25.986301369863014,0.11639628748321909,1.0,2.0,1.745327198364008,0,23,180,12.808219178082192,49.31506849315068,1.5 baths,12.993150684931507,2.0,0.0,0.4479140214167103
1737,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,7,365,t,0,0,0,0,4.657249488752556,4.733232271325797,4.655092497430628,4.79267214799589,4.81198869475848,4.753273381294964,4.650775950668037,f,89.0,89.0,0.0,2.0,4.0,1.745327198364008,0,0,242,59.00821917808219,66.3013698630137,1 bath,22.25,2.0,0.0,0.0
1738,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,365,t,27,26,26,1,4.31,4.35,4.15,4.62,4.77,4.23,4.38,t,99.44383561643835,99.44383561643835,6.681551324712838,1.0,3.0,4.33,57,84,359,97.48493150684932,98.35616438356163,1 bath,33.14794520547945,3.0,0.0,6.718919562278386
1739,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,1,365,t,0,29,29,2,3.97,4.0,3.86,4.59,4.76,3.97,3.97,t,126.0958904109589,126.0958904109589,8.189319604970429,2.0,4.0,4.75,26,51,322,110.6027397260274,88.21917808219179,1 bath,31.523972602739725,2.0,0.0,6.494517448808705
1740,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,4,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in condo,Private room,1.0,1,1125,t,18,25,25,3,4.72,4.8,4.84,4.84,4.6,4.56,4.56,t,69.06575342465753,69.06575342465753,0.4928664693565439,1.0,2.0,4.17,27,57,121,22.93972602739726,33.15068493150685,1.5 shared baths,34.532876712328765,2.0,0.0,0.7136191888418363
1741,"Antwerp, Belgium",within an hour,100.0,97.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,2.0,2,21,t,0,3,3,0,5.0,5.0,4.67,5.0,5.0,4.33,4.67,f,270.0,270.0,0.0,2.0,4.0,0.51,0,0,0,0.0,0.0,1 bath,67.5,2.0,0.0,0.0
1742,"Antwerp, Belgium",within an hour,100.0,97.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,1.0,2,1125,t,26,4,4,0,4.75,5.0,5.0,5.0,5.0,5.0,5.0,t,140.4931506849315,140.4931506849315,5.424616479255638,1.0,3.0,0.67,56,86,86,33.47945205479452,23.56164383561644,1 bath,46.831050228310495,3.0,0.0,3.8611252241191654
1743,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Private room in condo,Private room,1.0,2,365,t,1,14,14,1,4.57,4.64,4.07,4.64,4.86,4.79,4.64,t,82.43561643835616,82.43561643835616,21.419010311160942,2.0,5.0,2.43,1,1,1,0.2191780821917808,0.273972602739726,1 shared bath,16.48712328767123,2.5,0.0,25.98271382755739
1744,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire loft,Entire home/apt,1.0,1,365,t,9,1,1,0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,t,149.0,149.0,0.0,2.0,3.0,0.2,32,53,271,110.62739726027397,74.24657534246575,1 bath,49.666666666666664,1.5,0.0,0.0
1745,"Antwerp, Belgium",within a few hours,100.0,67.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,2.0,3,365,t,27,11,11,0,4.91,4.91,4.82,4.91,5.0,5.0,4.64,f,141.36986301369862,141.36986301369862,8.173104594794243,2.0,4.0,1.99,36,57,124,48.52054794520548,33.97260273972603,1 bath,35.342465753424655,2.0,0.0,5.781362746317633
1746,"Antwerp, Belgium",within an hour,100.0,89.0,t,host neighbourhood not available,2,['phone'],t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,365,t,29,29,29,3,4.34,4.52,4.31,4.83,4.52,4.52,4.24,f,80.89315068493151,80.89315068493151,7.700940587034359,1.0,2.0,4.81,58,87,360,79.72054794520548,98.63013698630137,1 bath,40.446575342465756,2.0,0.0,9.519892007950759
1747,"Antwerp, Belgium",within an hour,100.0,98.0,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,365,t,0,3,3,0,4.33,4.33,3.67,4.67,4.33,5.0,4.67,t,85.0,85.0,0.0,1.0,2.0,0.53,27,54,322,74.98630136986301,88.21917808219179,1 bath,42.5,2.0,0.0,0.0
1748,"Knokke-Heist, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,27,"['email', 'phone']",t,neighbourhood not available,Room in boutique hotel,Private room,1.0,1,365,t,20,45,45,5,4.58,4.82,4.76,4.82,4.87,4.82,4.67,t,68.21369863013699,68.21369863013699,3.85924446957686,2.0,2.0,7.76,24,24,24,3.8,6.575342465753424,1 private bath,34.106849315068494,1.0,0.0,5.657579851375829
1749,host location not available,within an hour,100.0,98.0,t,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Private room in condo,Private room,1.0,1,1125,t,0,33,33,2,4.88,4.91,4.82,4.94,4.94,4.76,4.88,t,50.1972602739726,50.1972602739726,1.246751008692492,1.0,2.0,5.79,26,56,331,45.4,90.68493150684932,1.5 shared baths,25.0986301369863,2.0,0.0,2.4837032975262505
1750,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,123,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,21,10,10,0,3.8,3.7,3.6,4.3,4.5,4.7,4.1,t,74.77534246575343,74.77534246575343,34.838070391131744,4.0,9.0,2.08,51,77,347,70.94520547945206,95.06849315068493,1 bath,8.308371385083714,2.25,0.0,46.59031873653716
1751,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,123,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,11,24,24,3,4.79,4.83,4.67,4.83,4.96,4.79,4.79,t,74.77534246575343,74.77534246575343,34.838070391131744,3.0,7.0,4.56,25,51,318,66.52602739726028,87.12328767123287,1 bath,10.682191780821919,2.3333333333333335,0.0,46.59031873653716
1752,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,123,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,19,3,3,0,4.33,5.0,4.67,3.67,4.67,5.0,5.0,t,74.77534246575343,74.77534246575343,34.838070391131744,3.0,7.0,2.0,49,77,345,70.66849315068494,94.52054794520548,1 bath,10.682191780821919,2.3333333333333335,0.0,46.59031873653716
1753,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,211,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,20,30,30,2,3.93,4.13,3.67,4.3,4.17,4.7,4.0,t,74.77534246575343,74.77534246575343,34.838070391131744,3.0,7.0,5.73,48,73,344,69.47397260273972,94.24657534246576,1 bath,10.682191780821919,2.3333333333333335,0.0,46.59031873653716
1754,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,211,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,3.0,1,5,t,13,8,8,2,4.5,4.38,4.13,4.25,4.75,4.75,4.63,t,74.77534246575343,74.77534246575343,34.838070391131744,8.0,15.0,2.29,35,56,292,54.824657534246576,80.0,1 bath,4.9850228310502285,1.875,0.0,46.59031873653716
1755,host location not available,response not available,95.51634665282823,88.03380009657171,f,host neighbourhood not available,1,"['email', 'phone']",f,"Antwerpen, Vlaams Gewest, Belgium",Private room in condo,Private room,1.0,1,2,t,3,0,0,0,4.657249488752556,4.733232271325797,4.655092497430628,4.79267214799589,4.81198869475848,4.753273381294964,4.650775950668037,f,65.0,65.0,0.0,1.0,2.0,1.745327198364008,3,3,3,0.5342465753424658,0.821917808219178,1.5 shared baths,32.5,2.0,0.0,0.0
1756,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,211,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,3.0,1,5,t,17,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,74.77534246575343,74.77534246575343,34.838070391131744,8.0,15.0,0.42,37,58,316,59.97260273972603,86.57534246575342,1 bath,4.9850228310502285,1.875,0.0,46.59031873653716
1757,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,211,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,14,3,3,0,3.67,3.0,3.33,4.0,3.67,5.0,3.67,t,74.77534246575343,74.77534246575343,34.838070391131744,4.0,12.0,0.52,42,67,340,69.1013698630137,93.15068493150685,1 bath,6.231278538812785,3.0,0.0,46.59031873653716
1758,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,211,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,18,9,9,0,3.89,3.89,4.22,4.56,5.0,5.0,4.33,t,74.77534246575343,74.77534246575343,34.838070391131744,5.0,12.0,2.14,46,73,346,70.07945205479452,94.79452054794521,1 bath,6.231278538812785,2.4,0.0,46.59031873653716
1759,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,211,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,3.0,1,5,t,14,1,1,0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,t,74.77534246575343,74.77534246575343,34.838070391131744,6.0,15.0,0.19,37,58,302,57.964383561643835,82.73972602739727,1 bath,4.9850228310502285,2.5,0.0,46.59031873653716
1760,"Antwerp, Belgium",within an hour,100.0,99.0,t,host neighbourhood not available,4,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,1125,t,15,35,35,5,4.89,4.86,4.91,4.94,4.86,4.66,4.86,t,91.16986301369863,91.16986301369863,8.00643087903365,4.0,6.0,6.36,29,52,57,13.717808219178082,15.616438356164384,1 bath,15.194977168949771,1.5,0.0,8.781883195141635
1761,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,123,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,20,5,5,0,4.0,3.8,4.0,4.4,4.8,5.0,4.0,t,74.77534246575343,74.77534246575343,34.838070391131744,5.0,9.0,1.05,50,77,352,72.03561643835616,96.43835616438356,1 bath,8.308371385083714,1.8,0.0,46.59031873653716
1762,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,123,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,16,24,24,3,3.46,3.58,3.21,3.79,4.25,4.63,3.63,t,74.77534246575343,74.77534246575343,34.838070391131744,5.0,8.0,4.07,37,60,322,64.96164383561644,88.21917808219179,2 baths,9.346917808219178,1.6,0.0,46.59031873653716
1763,"Antwerp, Belgium",within an hour,100.0,100.0,t,host neighbourhood not available,2,['phone'],t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,18,22,22,3,5.0,5.0,4.91,4.95,4.95,5.0,4.95,f,150.0,150.0,0.0,1.0,2.0,4.29,48,74,349,143.42465753424656,95.61643835616438,1.5 baths,75.0,2.0,0.0,0.0
1764,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,365,t,21,12,12,0,4.83,4.92,4.92,4.92,5.0,4.92,4.75,f,113.61643835616438,113.61643835616438,11.183570830044083,1.0,2.0,2.61,51,81,356,110.71232876712328,97.53424657534246,1 bath,56.80821917808219,2.0,0.0,9.843268273368919
1765,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,123,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,16,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,74.77534246575343,74.77534246575343,34.838070391131744,4.0,7.0,0.22,39,63,323,64.27397260273973,88.4931506849315,1 bath,10.682191780821919,1.75,0.0,46.59031873653716
1766,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,123,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,13,13,13,3,4.38,4.31,4.15,4.46,4.46,4.77,4.46,t,74.77534246575343,74.77534246575343,34.838070391131744,4.0,7.0,2.48,36,61,318,62.67123287671233,87.12328767123287,1 bath,10.682191780821919,1.75,0.0,46.59031873653716
1767,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,211,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,1.0,1,5,t,21,6,6,0,3.5,3.83,3.83,3.67,4.83,5.0,3.17,t,74.77534246575343,74.77534246575343,34.838070391131744,4.0,7.0,1.17,49,77,352,72.17534246575343,96.43835616438356,1 bath,10.682191780821919,1.75,0.0,46.59031873653716
1768,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,123,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,3.0,1,5,t,12,6,6,0,2.83,4.0,2.33,4.0,4.17,4.83,3.17,t,74.77534246575343,74.77534246575343,34.838070391131744,7.0,9.0,1.05,26,44,275,51.93972602739726,75.34246575342466,3 baths,8.308371385083714,1.2857142857142858,0.0,46.59031873653716
1769,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,211,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,18,13,13,0,3.54,3.85,3.77,4.15,4.31,4.08,3.85,t,74.77534246575343,74.77534246575343,34.838070391131744,5.0,12.0,2.48,46,73,346,70.07945205479452,94.79452054794521,1 bath,6.231278538812785,2.4,0.0,46.59031873653716
1770,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,211,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,1,5,t,22,11,11,0,3.55,3.64,3.91,4.45,4.64,4.82,3.91,t,74.77534246575343,74.77534246575343,34.838070391131744,5.0,12.0,2.19,52,77,351,71.59178082191781,96.16438356164385,1 bath,6.231278538812785,2.4,0.0,46.59031873653716
1771,"Antwerp, Belgium",a few days or more,0.0,92.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,1125,t,0,6,6,0,4.5,4.83,4.33,4.83,4.83,4.5,4.83,f,77.84931506849315,77.84931506849315,4.520014200833205,1.0,2.0,1.08,0,0,0,0.0,0.0,1 bath,38.92465753424658,2.0,0.0,5.806106575062888
1772,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,6,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,1,365,t,28,28,28,1,4.82,4.96,4.71,4.93,4.93,4.89,4.89,t,50.827397260273976,50.827397260273976,1.9372902420289526,3.0,4.0,4.97,57,84,354,49.25205479452055,96.98630136986301,1 shared bath,12.706849315068494,1.3333333333333333,0.0,3.8115078608266906
1773,host location not available,within a day,69.0,81.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire condo,Entire home/apt,2.0,1,365,t,14,16,16,1,4.38,4.5,4.75,4.44,4.31,4.94,4.5,t,154.63013698630138,154.63013698630138,13.258116785406166,4.0,4.0,2.77,43,70,342,143.03287671232877,93.69863013698631,1.5 baths,38.657534246575345,1.0,0.0,8.574083321533045
1774,"Antwerp, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,20,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,1,365,t,26,14,14,1,4.5,4.36,4.43,4.71,4.64,4.79,4.5,t,104.06575342465753,104.06575342465753,31.129930736933655,3.0,4.0,2.88,56,86,361,102.77808219178083,98.9041095890411,1.5 baths,26.016438356164382,1.3333333333333333,0.0,29.91371292907747
1775,"Antwerp, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire rental unit,Entire home/apt,2.0,2,365,t,0,11,11,0,3.91,4.55,3.27,4.64,4.73,5.0,4.18,t,166.4191780821918,166.4191780821918,60.163441898555305,5.0,8.0,2.09,0,0,0,0.0,0.0,1 bath,20.802397260273974,1.6,0.0,36.151748008779094
1776,"Knokke-Heist, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,27,"['email', 'phone']",t,neighbourhood not available,Room in boutique hotel,Private room,1.0,1,365,t,11,57,57,8,4.63,4.65,4.65,4.79,4.93,4.88,4.61,t,68.35068493150685,68.35068493150685,3.5669084748618944,2.0,2.0,10.0,13,13,13,1.978082191780822,3.5616438356164384,1 private bath,34.175342465753424,1.0,0.0,5.218540938450342
1777,"Antwerp, Belgium",within an hour,99.0,99.0,t,host neighbourhood not available,24,"['phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,365,t,23,13,13,2,4.85,4.92,4.92,4.85,4.77,4.85,4.69,t,147.5205479452055,147.5205479452055,57.94130925669744,2.0,4.0,2.25,53,83,173,62.64657534246575,47.397260273972606,1 bath,36.88013698630137,2.0,0.0,39.27677199126114
1778,"Antwerp, Belgium",within an hour,100.0,50.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.510843373493976,2,365,t,8,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,90.0,90.0,0.0,1.0,2.0,0.29,38,68,343,84.57534246575342,93.97260273972603,1 bath,45.0,2.0,0.0,0.0
1779,"Antwerp, Belgium",response not available,95.51634665282823,100.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire townhouse,Entire home/apt,3.0,20,1125,t,0,0,0,0,4.657249488752556,4.733232271325797,4.655092497430628,4.79267214799589,4.81198869475848,4.753273381294964,4.650775950668037,f,119.0,119.0,0.0,2.0,4.0,1.745327198364008,0,0,0,0.0,0.0,3 baths,29.75,2.0,0.0,0.0
1780,"Antwerp, Belgium",response not available,95.51634665282823,100.0,f,host neighbourhood not available,8,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Room in boutique hotel,Private room,1.0,1,1125,t,19,0,0,0,4.657249488752556,4.733232271325797,4.655092497430628,4.79267214799589,4.81198869475848,4.753273381294964,4.650775950668037,f,293.26027397260276,293.26027397260276,10.186485602783726,1.0,2.0,1.745327198364008,22,51,326,260.83561643835617,89.31506849315069,1 private bath,146.63013698630138,2.0,0.0,3.473530684805736
1781,"Antwerp, Belgium",response not available,95.51634665282823,100.0,f,host neighbourhood not available,8,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Room in boutique hotel,Private room,1.0,1,1125,t,20,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,330.0821917808219,330.0821917808219,0.9041027465426017,1.0,2.0,0.75,24,53,328,296.54794520547944,89.86301369863014,1.5 baths,165.04109589041096,2.0,0.0,0.2739023095020332
1782,"Antwerp, Belgium",response not available,95.51634665282823,100.0,f,host neighbourhood not available,8,"['email', 'phone']",t,"Antwerpen, Vlaams Gewest, Belgium",Entire home,Entire home/apt,7.0,1,1125,t,13,0,0,0,4.657249488752556,4.733232271325797,4.655092497430628,4.79267214799589,4.81198869475848,4.753273381294964,4.650775950668037,f,3095.6164383561645,3095.6164383561645,45.48234476235872,7.0,14.0,1.745327198364008,14,38,313,2658.3561643835615,85.75342465753425,7 baths,221.11545988258317,2.0,0.0,1.4692500078113933
